,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
300,2122605,Okhotsk,100,RU,1658474223,79,59.3833,143.3,62.29,7.31
301,3686288,Cicuco,100,CO,1658474223,93,9.2631,-74.6569,75.33,3.38
302,2014694,Tyrma,90,RU,1658474224,54,50.0833,132.1667,74.55,8.37
303,1054329,Vangaindrano,88,MG,1658474224,82,-23.35,47.6,67.28,2.89
304,5767918,Pierre,0,US,1658474225,62,44.3683,-100.351,76.12,1.99
305,3894426,Coyhaique,0,CL,1658474225,93,-45.5752,-72.0662,22.95,4.61
306,2208248,Kaitangata,76,NZ,1658474226,88,-46.2817,169.8464,41.13,5.14
307,2208248,Kaitangata,76,NZ,1658474226,88,-46.2817,169.8464,41.13,5.14
308,2177069,Ballina,97,AU,1658474227,97,-28.8667,153.5667,60.01,22.35
309,2070998,Geraldton,40,AU,1658474228,52,-28.7667,114.6,68.41,3.44
310,877998,Mbinga,5,TZ,1658474228,62,-10.9333,35.0167,62.46,8.12
311,2615749,Ølgod,100,DK,1658474228,87,55.8068,8.6286,58.86,19.01
312,2173125,Burnie,100,AU,1658474229,89,-41.0667,145.9167,54.91,14.74
313,2173125,Burnie,100,AU,1658474229,89,-41.0667,145.9167,54.91,14.74
314,2173125,Burnie,100,AU,1658474229,89,-41.0667,145.9167,54.91,14.74
315,520798,Nizhniy Baskunchak,3,RU,1658474231,27,48.2198,46.8311,80.83,10.02
316,2187826,Manaia,33,NZ,1658474231,79,-39.55,174.1333,47.57,8.21
317,3389822,Salinópolis,42,BR,1658474231,84,-0.6136,-47.3561,77.05,6.15
318,5697939,North Platte,0,US,1658474232,62,41.1239,-100.7654,74.25,8.99
319,5354943,Half Moon Bay,100,US,1658474232,85,37.4636,-122.4286,61.48,16.11
